time,x,y,yaw,cov_prop,K_gain,innovation
1786945030.117488,-2.2809027663436674e-18,-1.2229232424473812e-42,0.0,"[ 9.71070250e-03 -6.65991283e-25  0.00000000e+00  0.00000000e+00
  0.00000000e+00  5.66595698e-07 -6.65991283e-25  9.71015196e-03
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.21614516e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  5.66595698e-07 -2.21614516e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.72165977e-03]","[[ 9.71070250e-06 -6.65991283e-28  5.66595698e-10]
 [-6.65991283e-28  9.71015196e-06 -2.21614516e-23]
 [ 5.66595698e-10 -2.21614516e-23  9.72165977e-06]]",[2.28092492e-18 1.22141603e-42 0.00000000e+00]
1786945030.1720228,-2.2760214645771563e-18,-1.2259204200398261e-42,0.0,"[ 9.71051424e-03 -6.63199601e-25  0.00000000e+00  0.00000000e+00
  0.00000000e+00  5.66918220e-07 -6.63199601e-25  9.70996339e-03
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.21135676e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  5.66918220e-07 -2.21135676e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.72147775e-03]","[[ 9.71051424e-06 -6.63199601e-28  5.66918220e-10]
 [-6.63199601e-28  9.70996339e-06 -2.21135676e-23]
 [ 5.66918220e-10 -2.21135676e-23  9.72147775e-06]]",[2.27604357e-18 1.22442284e-42 0.00000000e+00]
1786945030.2175303,-2.2781865336911137e-18,-1.2304281333878329e-42,0.0,"[ 9.71023180e-03 -6.64388001e-25  0.00000000e+00  0.00000000e+00
  0.00000000e+00  5.67333598e-07 -6.64388001e-25  9.70968055e-03
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.21339701e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  5.67333598e-07 -2.21339701e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.72120335e-03]","[[ 9.71023180e-06 -6.64388001e-28  5.67333598e-10]
 [-6.64388001e-28  9.70968055e-06 -2.21339701e-23]
 [ 5.67333598e-10 -2.21339701e-23  9.72120335e-06]]",[2.27820866e-18 1.22892645e-42 0.00000000e+00]
1786945030.2679596,-2.279546381434692e-18,-1.233438205743865e-42,0.0,"[ 9.71004352e-03 -6.65133519e-25  0.00000000e+00  0.00000000e+00
  0.00000000e+00  5.67606873e-07 -6.65133519e-25  9.70949200e-03
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.21467591e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  5.67606873e-07 -2.21467591e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.72102035e-03]","[[ 9.71004352e-06 -6.65133519e-28  5.67606873e-10]
 [-6.65133519e-28  9.70949200e-06 -2.21467591e-23]
 [ 5.67606873e-10 -2.21467591e-23  9.72102035e-06]]",[2.27956852e-18 1.23193395e-42 0.00000000e+00]
1786945030.3173318,-2.2781934471792397e-18,-1.2349397683656767e-42,0.0,"[ 9.70995009e-03 -6.64352656e-25  0.00000000e+00  0.00000000e+00
  0.00000000e+00  5.68473199e-07 -6.64352656e-25  9.70939773e-03
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.21333922e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  5.68473199e-07 -2.21333922e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.72094367e-03]","[[ 9.70995009e-06 -6.64352656e-28  5.68473199e-10]
 [-6.64352656e-28  9.70939773e-06 -2.21333922e-23]
 [ 5.68473199e-10 -2.21333922e-23  9.72094367e-06]]",[2.27821557e-18 1.23343821e-42 0.00000000e+00]
1786945030.3706532,-2.2678247300456045e-18,-1.2394108913895285e-42,0.0,"[ 9.70966757e-03 -6.58418659e-25  0.00000000e+00  0.00000000e+00
  0.00000000e+00  5.68776170e-07 -6.58418659e-25  9.70911492e-03
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.20319564e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  5.68776170e-07 -2.20319564e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.72066701e-03]","[[ 9.70966757e-06 -6.58418659e-28  5.68776170e-10]
 [-6.58418659e-28  9.70911492e-06 -2.20319564e-23]
 [ 5.68776170e-10 -2.20319564e-23  9.72066701e-06]]",[2.26784675e-18 1.23792972e-42 0.00000000e+00]
1786945030.418204,-2.2656794141623356e-18,-1.2423624334421152e-42,0.0,"[ 9.70947937e-03 -6.57173113e-25  0.00000000e+00  0.00000000e+00
  0.00000000e+00  5.69116422e-07 -6.57173113e-25  9.70892639e-03
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.20106748e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  5.69116422e-07 -2.20106748e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.72048539e-03]","[[ 9.70947937e-06 -6.57173113e-28  5.69116422e-10]
 [-6.57173113e-28  9.70892639e-06 -2.20106748e-23]
 [ 5.69116422e-10 -2.20106748e-23  9.72048539e-06]]",[2.26570141e-18 1.24088552e-42 0.00000000e+00]
1786945030.4679818,-2.2651229607789058e-18,-1.243838217661217e-42,0.0,"[ 9.70938520e-03 -6.56843662e-25  0.00000000e+00  0.00000000e+00
  0.00000000e+00  5.69213865e-07 -6.56843662e-25  9.70883212e-03
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.20050521e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  5.69213865e-07 -2.20050521e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.72039311e-03]","[[ 9.70938520e-06 -6.56843662e-28  5.69213865e-10]
 [-6.56843662e-28  9.70883212e-06 -2.20050521e-23]
 [ 5.69213865e-10 -2.20050521e-23  9.72039311e-06]]",[2.26514495e-18 1.24236243e-42 0.00000000e+00]
1786945030.5226724,-2.275759046593615e-18,-1.2498269834078743e-42,0.0,"[ 9.70900920e-03 -6.62846835e-25  0.00000000e+00  0.00000000e+00
  0.00000000e+00  5.70268140e-07 -6.62846835e-25  9.70845509e-03
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.21075800e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  5.70268140e-07 -2.21075800e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.72003749e-03]","[[ 9.70900920e-06 -6.62846835e-28  5.70268140e-10]
 [-6.62846835e-28  9.70845509e-06 -2.21075800e-23]
 [ 5.70268140e-10 -2.21075800e-23  9.72003749e-06]]",[2.27578114e-18 1.24833061e-42 0.00000000e+00]
1786945030.585813,-2.2766761767499155e-18,-1.251325113272594e-42,0.0,"[ 9.70891509e-03 -6.63356954e-25  0.00000000e+00  0.00000000e+00
  0.00000000e+00  5.70418920e-07 -6.63356954e-25  9.70836084e-03
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.21162797e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  5.70418920e-07 -2.21162797e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.71994630e-03]","[[ 9.70891509e-06 -6.63356954e-28  5.70418920e-10]
 [-6.63356954e-28  9.70836084e-06 -2.21162797e-23]
 [ 5.70418920e-10 -2.21162797e-23  9.71994630e-06]]",[2.27669828e-18 1.24982698e-42 0.00000000e+00]
1786945030.6253016,-2.2795364875792803e-18,-1.2573360286558007e-42,0.0,"[ 9.70853874e-03 -6.64937370e-25  0.00000000e+00  0.00000000e+00
  0.00000000e+00  5.71083117e-07 -6.64937370e-25  9.70798385e-03
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.21432214e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  5.71083117e-07 -2.21432214e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.71958280e-03]","[[ 9.70853874e-06 -6.64937370e-28  5.71083117e-10]
 [-6.64937370e-28  9.70798385e-06 -2.21432214e-23]
 [ 5.71083117e-10 -2.21432214e-23  9.71958280e-06]]",[2.27955862e-18 1.25583246e-42 0.00000000e+00]
1786945030.669191,-2.276765523903259e-18,-1.2603312976267843e-42,0.0,"[ 9.70835052e-03 -6.63329199e-25  0.00000000e+00  0.00000000e+00
  0.00000000e+00  5.71351491e-07 -6.63329199e-25  9.70779536e-03
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.21158591e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  5.71351491e-07 -2.21158591e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.71939976e-03]","[[ 9.70835052e-06 -6.63329199e-28  5.71351491e-10]
 [-6.63329199e-28  9.70779536e-06 -2.21158591e-23]
 [ 5.71351491e-10 -2.21158591e-23  9.71939976e-06]]",[2.27678763e-18 1.25883326e-42 0.00000000e+00]
1786945030.7280564,-2.2748999986558744e-18,-1.2618256309042288e-42,0.0,"[ 9.70825641e-03 -6.62250460e-25  0.00000000e+00  0.00000000e+00
  0.00000000e+00  5.71489849e-07 -6.62250460e-25  9.70770112e-03
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.20975127e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  5.71489849e-07 -2.20975127e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.71930833e-03]","[[ 9.70825641e-06 -6.62250460e-28  5.71489849e-10]
 [-6.62250460e-28  9.70770112e-06 -2.20975127e-23]
 [ 5.71489849e-10 -2.20975127e-23  9.71930833e-06]]",[2.27492208e-18 1.26033130e-42 0.00000000e+00]
1786945030.771853,-2.2678200750438185e-18,-1.2662785383654691e-42,0.0,"[ 9.70797496e-03 -6.58162463e-25  0.00000000e+00  0.00000000e+00
  0.00000000e+00  5.72789280e-07 -6.58162463e-25  9.70741841e-03
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.20280588e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  5.72789280e-07 -2.20280588e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.71905201e-03]","[[ 9.70797496e-06 -6.58162463e-28  5.72789280e-10]
 [-6.58162463e-28  9.70741841e-06 -2.20280588e-23]
 [ 5.72789280e-10 -2.20280588e-23  9.71905201e-06]]",[2.26784209e-18 1.26479821e-42 0.00000000e+00]
1786945030.8196497,-2.2734911122164946e-18,-1.2692612798202857e-42,0.0,"[ 9.70778678e-03 -6.61385071e-25  0.00000000e+00  0.00000000e+00
  0.00000000e+00  5.73076418e-07 -6.61385071e-25  9.70722994e-03
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.20827469e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  5.73076418e-07 -2.20827469e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.71886938e-03]","[[ 9.70778678e-06 -6.61385071e-28  5.73076418e-10]
 [-6.61385071e-28  9.70722994e-06 -2.20827469e-23]
 [ 5.73076418e-10 -2.20827469e-23  9.71886938e-06]]",[2.27351318e-18 1.26776992e-42 0.00000000e+00]
1786945030.8768806,-2.2734911107118807e-18,-1.2737367891678342e-42,0.0,"[ 9.70750453e-03 -6.61346460e-25  0.00000000e+00  0.00000000e+00
  0.00000000e+00  5.73525507e-07 -6.61346460e-25  9.70694726e-03
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.20821035e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  5.73525507e-07 -2.20821035e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.71859582e-03]","[[ 9.70750453e-06 -6.61346460e-28  5.73525507e-10]
 [-6.61346460e-28  9.70694726e-06 -2.20821035e-23]
 [ 5.73525507e-10 -2.20821035e-23  9.71859582e-06]]",[2.27351318e-18 1.27224556e-42 0.00000000e+00]
1786945030.9196012,-2.273732790893442e-18,-1.276709880936567e-42,0.0,"[ 9.70731643e-03 -6.61460533e-25  0.00000000e+00  0.00000000e+00
  0.00000000e+00  5.73880987e-07 -6.61460533e-25  9.70675882e-03
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.20840234e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  5.73880987e-07 -2.20840234e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.71841459e-03]","[[ 9.70731643e-06 -6.61460533e-28  5.73880987e-10]
 [-6.61460533e-28  9.70675882e-06 -2.20840234e-23]
 [ 5.73880987e-10 -2.20840234e-23  9.71841459e-06]]",[2.27375486e-18 1.27521826e-42 0.00000000e+00]
1786945030.9759266,-2.2731376636693177e-18,-1.2811909231073404e-42,0.0,"[ 9.70703413e-03 -6.61079654e-25  0.00000000e+00  0.00000000e+00
  0.00000000e+00  5.74247409e-07 -6.61079654e-25  9.70647616e-03
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.20775964e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  5.74247409e-07 -2.20775964e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.71813938e-03]","[[ 9.70703413e-06 -6.61079654e-28  5.74247409e-10]
 [-6.61079654e-28  9.70647616e-06 -2.20775964e-23]
 [ 5.74247409e-10 -2.20775964e-23  9.71813938e-06]]",[2.27315973e-18 1.27970060e-42 0.00000000e+00]
1786945031.0174768,-2.271552164024762e-18,-1.2841622462424334e-42,0.0,"[ 9.70684611e-03 -6.60143791e-25  0.00000000e+00  0.00000000e+00
  0.00000000e+00  5.74659766e-07 -6.60143791e-25  9.70628773e-03
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.20617598e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  5.74659766e-07 -2.20617598e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.71795933e-03]","[[ 9.70684611e-06 -6.60143791e-28  5.74659766e-10]
 [-6.60143791e-28  9.70628773e-06 -2.20617598e-23]
 [ 5.74659766e-10 -2.20617598e-23  9.71795933e-06]]",[2.27157421e-18 1.28267513e-42 0.00000000e+00]
1786945031.0720103,-2.2710059777182815e-18,-1.2886202061203834e-42,0.0,"[ 9.70656386e-03 -6.59791488e-25  0.00000000e+00  0.00000000e+00
  0.00000000e+00  5.75048582e-07 -6.59791488e-25  9.70600511e-03
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.20558093e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  5.75048582e-07 -2.20558093e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.71768460e-03]","[[ 9.70656386e-06 -6.59791488e-28  5.75048582e-10]
 [-6.59791488e-28  9.70600511e-06 -2.20558093e-23]
 [ 5.75048582e-10 -2.20558093e-23  9.71768460e-06]]",[2.27102802e-18 1.28713429e-42 0.00000000e+00]
1786945031.1179535,-2.273359558218356e-18,-1.2930782671991466e-42,0.0,"[ 9.70628162e-03 -6.61107446e-25  0.00000000e+00  0.00000000e+00
  0.00000000e+00  5.75438072e-07 -6.61107446e-25  9.70572249e-03
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.20780375e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  5.75438072e-07 -2.20780375e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.71740990e-03]","[[ 9.70628162e-06 -6.61107446e-28  5.75438072e-10]
 [-6.61107446e-28  9.70572249e-06 -2.20780375e-23]
 [ 5.75438072e-10 -2.20780375e-23  9.71740990e-06]]",[2.27338162e-18 1.29158785e-42 0.00000000e+00]
1786945031.1671865,-2.2834458250040302e-18,-1.2960835412924043e-42,0.0,"[ 9.70609359e-03 -6.66886913e-25  0.00000000e+00  0.00000000e+00
  0.00000000e+00  5.75812544e-07 -6.66886913e-25  9.70553410e-03
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.21756192e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  5.75812544e-07 -2.21756192e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.71722910e-03]","[[ 9.70609359e-06 -6.66886913e-28  5.75812544e-10]
 [-6.66886913e-28  9.70553410e-06 -2.21756192e-23]
 [ 5.75812544e-10 -2.21756192e-23  9.71722910e-06]]",[2.28346799e-18 1.29457329e-42 0.00000000e+00]
1786945031.2182357,-2.2835265770913657e-18,-1.2991102575262093e-42,0.0,"[ 9.70590545e-03 -6.66907232e-25  0.00000000e+00  0.00000000e+00
  0.00000000e+00  5.76074603e-07 -6.66907232e-25  9.70534570e-03
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.21759732e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  5.76074603e-07 -2.21759732e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.71704604e-03]","[[ 9.70590545e-06 -6.66907232e-28  5.76074603e-10]
 [-6.66907232e-28  9.70534570e-06 -2.21759732e-23]
 [ 5.76074603e-10 -2.21759732e-23  9.71704604e-06]]",[2.28354874e-18 1.29759994e-42 0.00000000e+00]
1786945031.2677517,-2.286247516813219e-18,-1.3036452506643607e-42,0.0,"[ 9.70562338e-03 -6.68436494e-25  0.00000000e+00  0.00000000e+00
  0.00000000e+00  5.76589265e-07 -6.68436494e-25  9.70506313e-03
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.22017659e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  5.76589265e-07 -2.22017659e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.71677392e-03]","[[ 9.70562338e-06 -6.68436494e-28  5.76589265e-10]
 [-6.68436494e-28  9.70506313e-06 -2.22017659e-23]
 [ 5.76589265e-10 -2.22017659e-23  9.71677392e-06]]",[2.28626971e-18 1.30212966e-42 0.00000000e+00]
1786945031.317429,-2.2859591941656118e-18,-1.3081945170718359e-42,0.0,"[ 9.70534116e-03 -6.68231011e-25  0.00000000e+00  0.00000000e+00
  0.00000000e+00  5.76934254e-07 -6.68231011e-25  9.70478057e-03
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.21983177e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  5.76934254e-07 -2.21983177e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.71649837e-03]","[[ 9.70543521e-06 -6.69079934e-28  5.76800768e-10]
 [-6.69079934e-28  9.70487476e-06 -2.22126152e-23]
 [ 5.76800768e-10 -2.22126152e-23  9.71658984e-06]]",[2.28743067e-18 1.30516183e-42 0.00000000e+00]
1786945031.3771632,-2.2864416523652057e-18,-1.3112198666377661e-42,0.0,"[ 9.70515307e-03 -6.68483909e-25  0.00000000e+00  0.00000000e+00
  0.00000000e+00  5.77219773e-07 -6.68483909e-25  9.70459221e-03
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.22025743e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  5.77219773e-07 -2.22025743e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.71631580e-03]","[[ 9.70515307e-06 -6.68483909e-28  5.77219773e-10]
 [-6.68483909e-28  9.70459221e-06 -2.22025743e-23]
 [ 5.77219773e-10 -2.22025743e-23  9.71631580e-06]]",[2.28646384e-18 1.30970411e-42 0.00000000e+00]
1786945031.4173732,-2.291847132744273e-18,-1.3157990103190057e-42,0.0,"[ 9.70487095e-03 -6.71564916e-25  0.00000000e+00  0.00000000e+00
  0.00000000e+00  5.77639995e-07 -6.71564916e-25  9.70430968e-03
  0.00000000e+00  0.00000000e+00  0.00000000e+00 -2.22544474e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  5.77639995e-07 -2.22544474e-20
  0.00000000e+00  0.00000000e+00  0.00000000e+00  9.71604181e-03]","[[ 9.70487095e-06 -6.71564916e-28  5.77639995e-10]
 [-6.71564916e-28  9.70430968e-06 -2.22544474e-23]
 [ 5.77639995e-10 -2.22544474e-23  9.71604181e-06]]",[2.29186938e-18 1.31427263e-42 0.00000000e+00]
