time,x,y,yaw,cov_prop,K_gain,innovation
1786947044.9869928,0.16397695375974264,0.022826334933561173,0.2029567516017181,"[1.32345499e-06 5.62633665e-09 0.00000000e+00 0.00000000e+00
 0.00000000e+00 6.27085484e-09 5.62633665e-09 1.28144002e-06
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.14453911e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 6.27085484e-09 2.14453911e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.18760533e-07]","[[1.32343989e-03 5.66150476e-06 6.23905327e-04]
 [5.57832999e-06 1.28154657e-03 2.15087259e-03]
 [5.74062020e-06 2.25288504e-05 2.18761509e-02]]",[-0.03985439 -0.04666004  0.02777128]
1786947045.0411146,0.16600741766278418,0.02324189946210316,0.2039125626797227,"[1.32020069e-06 5.62997777e-09 0.00000000e+00 0.00000000e+00
 0.00000000e+00 6.08374234e-09 5.62997777e-09 1.27824744e-06
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.13396249e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 6.08374234e-09 2.13396249e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.14868388e-07]","[[1.32018604e-03 5.66420909e-06 6.05201978e-04]
 [5.58221759e-06 1.27835346e-03 2.14028014e-03]
 [5.56294238e-06 2.24038073e-05 2.14869363e-02]]",[-0.04188853 -0.04707841  0.02678343]
1786947045.1162558,0.16804258838328714,0.02366070249174827,0.20486014340451503,"[1.31543527e-06 5.65353218e-09 0.00000000e+00 0.00000000e+00
 0.00000000e+00 5.89172390e-09 5.65353218e-09 1.27350709e-06
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.12685136e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 5.89172390e-09 2.12685136e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.11148946e-07]","[[1.31542108e-03 5.68679771e-06 5.86011797e-04]
 [5.60592967e-06 1.27361275e-03 2.13314548e-03]
 [5.37994008e-06 2.23142745e-05 2.11149921e-02]]",[-0.04392727 -0.04749982  0.02580522]
1786947045.137218,0.16804365036597657,0.02366217258966013,0.20488532455783526,"[1.31286834e-06 5.79368663e-09 0.00000000e+00 0.00000000e+00
 0.00000000e+00 6.26209481e-09 5.79368663e-09 1.27049171e-06
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.17852636e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 6.26209481e-09 2.17852636e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.20923393e-07]","[[1.31285326e-03 5.82877853e-06 6.23055816e-04]
 [5.74482210e-06 1.27059994e-03 2.18480522e-03]
 [5.72661819e-06 2.28794347e-05 2.20924387e-02]]",[-0.04392727 -0.04749982  0.02580522]
1786947045.1890886,0.1700845803091092,0.024084630860187868,0.2058400231367723,"[1.30995376e-06 5.85656794e-09 0.00000000e+00 0.00000000e+00
 0.00000000e+00 6.29559940e-09 5.85656794e-09 1.26741856e-06
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.19533666e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 6.29559940e-09 2.19533666e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.22552729e-07]","[[1.30993860e-03 5.89181673e-06 6.26413653e-04]
 [5.80728636e-06 1.26752762e-03 2.20160016e-03]
 [5.75617360e-06 2.30556074e-05 2.22553731e-02]]",[-0.04597128 -0.04792439  0.02483306]
1786947045.2495642,0.17417983676139748,0.024937004327139745,0.20769595435409816,"[1.30510951e-06 5.84342743e-09 0.00000000e+00 0.00000000e+00
 0.00000000e+00 5.96405277e-09 5.84342743e-09 1.26270551e-06
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.15875250e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 5.96405277e-09 2.15875250e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.14840151e-07]","[[1.30509515e-03 5.87701916e-06 5.93270657e-04]
 [5.79501807e-06 1.26281275e-03 2.16499267e-03]
 [5.44332202e-06 2.26515672e-05 2.14841141e-02]]",[-0.05007363 -0.0487827   0.0229168 ]
1786947045.28826,0.1762307143837016,0.02536755381947883,0.20861721144123724,"[1.30205587e-06 5.87005179e-09 0.00000000e+00 0.00000000e+00
 0.00000000e+00 5.86627111e-09 5.87005179e-09 1.25964601e-06
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.16565239e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 5.86627111e-09 2.16565239e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.13463144e-07]","[[1.30204175e-03 5.90314978e-06 5.83500022e-04]
 [5.82146567e-06 1.25975359e-03 2.17187735e-03]
 [5.34887860e-06 2.27137461e-05 2.13464139e-02]]",[-0.05212781 -0.04921556  0.0219722 ]
1786947045.3382554,0.17831336302962117,0.025828883467815648,0.2096867338581898,"[1.30043872e-06 5.86195028e-09 0.00000000e+00 0.00000000e+00
 0.00000000e+00 5.75222781e-09 5.86195028e-09 1.25808579e-06
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.15180050e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 5.75222781e-09 2.15180050e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.10748002e-07]","[[1.30042300e-03 5.89589162e-06 5.71672438e-04]
 [5.80667255e-06 1.25819774e-03 2.15830958e-03]
 [5.17197174e-06 2.26109756e-05 2.10749032e-02]]",[-0.03418286 -0.03966683  0.0285767 ]
1786947045.3869665,0.18242826359861788,0.026704125793868525,0.21153080725127982,"[1.29666481e-06 6.06638118e-09 0.00000000e+00 0.00000000e+00
 0.00000000e+00 6.25196491e-09 6.06638118e-09 1.25368689e-06
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.22734397e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 6.25196491e-09 2.22734397e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.24337382e-07]","[[1.29664771e-03 6.10290230e-06 6.21657617e-04]
 [6.00900937e-06 1.25380276e-03 2.23382970e-03]
 [5.63429097e-06 2.34368871e-05 2.24338442e-02]]",[-0.03830271 -0.040545    0.02672994]
1786947045.438317,0.18448744317748858,0.027144430255041964,0.21241739707124335,"[1.29372700e-06 6.10706783e-09 0.00000000e+00 0.00000000e+00
 0.00000000e+00 6.18081544e-09 6.10706783e-09 1.25068200e-06
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.23456183e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 6.18081544e-09 2.23456183e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.23541451e-07]","[[1.29371010e-03 6.14321070e-06 6.14550968e-04]
 [6.04948777e-06 1.25079824e-03 2.24103187e-03]
 [5.56533344e-06 2.35049377e-05 2.23542517e-02]]",[-0.04036519 -0.04098759  0.02582088]
1786947045.4901311,0.18448744317748858,0.027144430255041964,0.21241739707124335,"[1.29372700e-06 6.10706783e-09 0.00000000e+00 0.00000000e+00
 0.00000000e+00 6.18081544e-09 6.10706783e-09 1.25068200e-06
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.23456183e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 6.18081544e-09 2.23456183e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.23541451e-07]","[[1.29371010e-03 6.14321070e-06 6.14550968e-04]
 [6.04948777e-06 1.25079824e-03 2.24103187e-03]
 [5.56533344e-06 2.35049377e-05 2.23542517e-02]]",[-0.04036519 -0.04098759  0.02582088]
1786947045.539055,0.18655169923146808,0.027589678130544394,0.21334747477031657,"[1.29179264e-06 6.36330916e-09 0.00000000e+00 0.00000000e+00
 0.00000000e+00 6.92084738e-09 6.36330916e-09 1.24790204e-06
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.33572260e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 6.92084738e-09 2.33572260e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.42904365e-07]","[[1.29177370e-03 6.40328382e-06 6.88560843e-04]
 [6.30293473e-06 1.24802353e-03 2.34217754e-03]
 [6.25205010e-06 2.46169647e-05 2.42905470e-02]]",[-0.04243076 -0.04143281  0.02491879]
1786947045.5880458,0.18861909091066106,0.028035378141172306,0.21419960131788066,"[1.28727550e-06 6.38707073e-09 0.00000000e+00 0.00000000e+00
 0.00000000e+00 6.59219734e-09 6.38707073e-09 1.24341520e-06
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.32661013e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 6.59219734e-09 2.32661013e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.36479684e-07]","[[1.28725747e-03 6.42532674e-06 6.55708389e-04]
 [6.32693306e-06 1.24353621e-03 2.33304174e-03]
 [5.94109101e-06 2.44925204e-05 2.36480791e-02]]",[-0.04450204 -0.04188119  0.02402962]
1786947045.6594148,0.19069052267906728,0.028483403286863104,0.21504645077477802,"[1.28280415e-06 6.41164842e-09 0.00000000e+00 0.00000000e+00
 0.00000000e+00 6.35292570e-09 6.41164842e-09 1.23892245e-06
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.29820872e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 6.35292570e-09 2.29820872e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.30975962e-07]","[[1.28278677e-03 6.44864943e-06 6.31793657e-04]
 [6.35227863e-06 1.23904199e-03 2.30461696e-03]
 [5.71697375e-06 2.41799630e-05 2.30977058e-02]]",[-0.04657706 -0.04233232  0.02314921]
1786947045.694655,0.190690303660626,0.028483255778279034,0.215038922651861,"[1.27984617e-06 6.42997343e-09 0.00000000e+00 0.00000000e+00
 0.00000000e+00 6.19904503e-09 6.42997343e-09 1.23595801e-06
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.28646746e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 6.19904503e-09 2.28646746e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.27718593e-07]","[[1.27982922e-03 6.46616708e-06 6.16413825e-04]
 [6.37091759e-06 1.23607694e-03 2.29286026e-03]
 [5.57206231e-06 2.40456570e-05 2.27719687e-02]]",[-0.04657706 -0.04233232  0.02314921]
1786947045.7401006,0.19276510397760807,0.028934951428212452,0.21589278929326516,"[1.27704409e-06 6.48123898e-09 0.00000000e+00 0.00000000e+00
 0.00000000e+00 6.14449134e-09 6.48123898e-09 1.23307575e-06
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.30790871e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 6.14449134e-09 2.30790871e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.27862411e-07]","[[1.27702729e-03 6.51714087e-06 6.10966436e-04]
 [6.42158362e-06 1.23319579e-03 2.31428644e-03]
 [5.51711328e-06 2.42608153e-05 2.27863517e-02]]",[-0.04865505 -0.04278599  0.02227574]
1786947045.7868016,0.1948752651560266,0.02941925238897636,0.21699956593883662,"[1.27257660e-06 6.49189247e-09 0.00000000e+00 0.00000000e+00
 0.00000000e+00 5.87401861e-09 6.49189247e-09 1.22867351e-06
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.28996688e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 5.87401861e-09 2.28996688e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.22143594e-07]","[[1.27255606e-03 6.52417156e-06 5.82945434e-04]
 [6.41507770e-06 1.22878374e-03 2.29584251e-03]
 [5.09069372e-06 2.39659962e-05 2.22144565e-02]]",[-0.03153924 -0.0409619   0.03345429]
1786947045.8552868,0.19695611830471504,0.029875032417623102,0.21783728930355917,"[1.27102877e-06 6.48049730e-09 0.00000000e+00 0.00000000e+00
 0.00000000e+00 5.74500553e-09 6.48049730e-09 1.22718687e-06
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.27193604e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 5.74500553e-09 2.27193604e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.18931718e-07]","[[1.27100869e-03 6.51215216e-06 5.70049525e-04]
 [6.40431363e-06 1.22729622e-03 2.27780457e-03]
 [4.97300686e-06 2.37702702e-05 2.18932683e-02]]",[-0.03362362 -0.04142077  0.03258682]
1786947045.9122813,0.196956261526197,0.02987625574578643,0.21784341433490484,"[1.26693725e-06 6.56608229e-09 0.00000000e+00 0.00000000e+00
 0.00000000e+00 5.74767857e-09 6.56608229e-09 1.22293627e-06
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.30418351e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 5.74767857e-09 2.30418351e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.20815478e-07]","[[1.26691716e-03 6.59773688e-06 5.70331670e-04]
 [6.48874778e-06 1.22304718e-03 2.31003135e-03]
 [4.96903778e-06 2.41017872e-05 2.20816460e-02]]",[-0.03362362 -0.04142077  0.03258682]
1786947045.9443676,0.1990433955758713,0.030335355448823986,0.21867454743447287,"[1.26412215e-06 6.59750845e-09 0.00000000e+00 0.00000000e+00
 0.00000000e+00 5.71129061e-09 6.59750845e-09 1.22004128e-06
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.28741829e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 5.71129061e-09 2.28741829e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.19619607e-07]","[[1.26410219e-03 6.62897934e-06 5.66702950e-04]
 [6.52075589e-06 1.22015138e-03 2.29325211e-03]
 [4.93686656e-06 2.39283945e-05 2.19620581e-02]]",[-0.03571391 -0.04188283  0.03173303]
1786947046.002593,0.20113717171389153,0.03079821333434132,0.2194904384996264,"[1.25980665e-06 6.62062382e-09 0.00000000e+00 0.00000000e+00
 0.00000000e+00 5.51753267e-09 6.62062382e-09 1.21575151e-06
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.27798390e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 5.51753267e-09 2.27798390e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.15752981e-07]","[[1.25978737e-03 6.65115083e-06 5.47342479e-04]
 [6.54419022e-06 1.21586116e-03 2.28379704e-03]
 [4.75674412e-06 2.38154899e-05 2.15753957e-02]]",[-0.03781126 -0.04234832  0.0308866 ]
1786947046.0406795,0.20323418367584992,0.03126352567454853,0.22029677653883128,"[1.25546119e-06 6.63030054e-09 0.00000000e+00 0.00000000e+00
 0.00000000e+00 5.29897744e-09 6.63030054e-09 1.21147805e-06
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.26320316e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 5.29897744e-09 2.26320316e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.11135544e-07]","[[1.25544268e-03 6.65976454e-06 5.25502319e-04]
 [6.55437448e-06 1.21158699e-03 2.26899575e-03]
 [4.55447198e-06 2.36455178e-05 2.11136519e-02]]",[-0.03991186 -0.0428164   0.03004829]
1786947046.0922332,0.20533520421566298,0.03173179502715347,0.22110154606482535,"[1.25260010e-06 6.64131304e-09 0.00000000e+00 0.00000000e+00
 0.00000000e+00 5.17747374e-09 6.64131304e-09 1.20865652e-06
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.25869556e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 5.17747374e-09 2.25869556e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.08776431e-07]","[[1.25258202e-03 6.67018464e-06 5.13362088e-04]
 [6.56553689e-06 1.20876523e-03 2.26447457e-03]
 [4.44128764e-06 2.35891176e-05 2.08777407e-02]]",[-0.0420162  -0.04328714  0.02921911]
1786947046.1393054,0.20954266551922565,0.03267484854872127,0.22271259523768047,"[1.24986777e-06 6.67720916e-09 0.00000000e+00 0.00000000e+00
 0.00000000e+00 5.18308903e-09 6.67720916e-09 1.20584526e-06
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.25110596e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 5.18308903e-09 2.25110596e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.08798234e-07]","[[1.24984967e-03 6.70609895e-06 5.13933425e-04]
 [6.60169164e-06 1.20595362e-03 2.25687135e-03]
 [4.44682580e-06 2.35133262e-05 2.08799206e-02]]",[-0.04622965 -0.04423518  0.02757373]
1786947046.1929195,0.21164799435308548,0.033149565363835024,0.22350213609059333,"[1.24562899e-06 6.69563280e-09 0.00000000e+00 0.00000000e+00
 0.00000000e+00 5.01954953e-09 6.69563280e-09 1.20165536e-06
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.24320159e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 5.01954953e-09 2.24320159e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.05596021e-07]","[[1.24561147e-03 6.72372400e-06 4.97594506e-04]
 [6.62038060e-06 1.20176333e-03 2.24894680e-03]
 [4.29457877e-06 2.34189111e-05 2.05596994e-02]]",[-0.04833827 -0.04471235  0.02675859]
1786947046.2464857,0.21375640176292354,0.033627201049519204,0.224288844877623,"[1.24293007e-06 6.73313712e-09 0.00000000e+00 0.00000000e+00
 0.00000000e+00 5.00339750e-09 6.73313712e-09 1.19891843e-06
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.25580186e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 5.00339750e-09 2.25580186e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.06106006e-07]","[[1.24291260e-03 6.76114214e-06 4.95989000e-04]
 [6.65743179e-06 1.19902700e-03 2.26153380e-03]
 [4.27662865e-06 2.35473618e-05 2.06106985e-02]]",[-0.05044961 -0.04519193  0.02595669]
1786947046.2883294,0.2158670144348082,0.03410635348757136,0.22505580248768015,"[1.23863973e-06 6.72873476e-09 0.00000000e+00 0.00000000e+00
 0.00000000e+00 4.79276589e-09 6.72873476e-09 1.19474047e-06
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.23225300e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 4.79276589e-09 2.23225300e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.01250683e-07]","[[1.23862300e-03 6.75571497e-06 4.74940941e-04]
 [6.65384649e-06 1.19484792e-03 2.23796489e-03]
 [4.08311878e-06 2.32885665e-05 2.01251657e-02]]",[-0.05256356 -0.04567388  0.02516112]
1786947046.3412192,0.21798065618266327,0.03458835473168347,0.22582407856613962,"[1.23450093e-06 6.75201864e-09 0.00000000e+00 0.00000000e+00
 0.00000000e+00 4.68773510e-09 6.75201864e-09 1.19063050e-06
 0.00000000e+00 0.00000000e+00 0.00000000e+00 2.22568234e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 4.68773510e-09 2.22568234e-08
 0.00000000e+00 0.00000000e+00 0.00000000e+00 1.99249907e-07]","[[1.23448457e-03 6.77848142e-06 4.64452565e-04]
 [6.67734890e-06 1.19073763e-03 2.23137442e-03]
 [3.98514358e-06 2.32132557e-05 1.99250881e-02]]",[-0.05468023 -0.04615821  0.02437208]
