x,y
-1.676413764747263668e+00,7.823918312334177116e-01
-1.727068588201687849e+00,7.502820487677729355e-01
-2.149680592646523891e+00,1.893074659658774417e-01
-1.599252901624263368e+00,8.624843598656769528e-01
-1.612971648023823201e+00,8.145990491488487306e-01
-1.634322200033151207e+00,7.708697001969258000e-01
-1.487338231061094307e+00,1.244004030180728249e+00
-1.536067705087411417e+00,8.550205040760809894e-01
-1.528404372667112376e+00,7.975938782949589800e-01
-1.511374871193455371e+00,8.294105857815595728e-01
-1.515339551242168570e+00,7.793343515081925243e-01
-1.524274713131293923e+00,8.224418373257873505e-01
-2.133380162199455921e+00,1.919711226750313027e-01
-1.493384557943545854e+00,1.222580205806844011e+00
-1.543081766067122995e+00,7.865892448454110397e-01
-2.116861820185646170e+00,-2.419649414452638980e-02
-2.097464295590537819e+00,-8.027722365836650886e-02
-1.665959185027721112e+00,1.028758366777949629e+00
-1.688704175972411070e+00,9.810642224776074949e-01
-1.673250273052909076e+00,9.915940337491890855e-01
-1.659429051684486289e+00,1.035485927848145637e+00
-1.545595779424052907e+00,7.992081830251864805e-01
-1.511527520339759123e+00,8.558349814647470133e-01
-2.114289714984887159e+00,1.807288357359160269e-01
-2.125370197136695172e+00,1.242670746532777426e-01
-1.534143491721443597e+00,1.190700579089084776e+00
-1.506514133455976623e+00,8.746308416773131977e-01
-1.515190933916124472e+00,8.973948767255035541e-01
-2.091563954746276544e+00,2.091989846715904267e-01
-2.082467834164878795e+00,1.518945903788728735e-01
-1.516398938944242269e+00,6.970135031879373666e-02
-1.520723913324433907e+00,2.898039983266337272e-02
-1.711328374677317798e+00,8.346085076714200301e-01
-1.531614106083947879e+00,8.771449022525374950e-01
-1.705089242248427395e+00,8.584589828611237650e-01
-1.727513476874034781e+00,8.123905073945998367e-01
-1.701889751851355825e+00,8.625747755583635934e-01
-1.728944524601143229e+00,8.187305926969347114e-01
-1.506367911404523863e+00,8.926684037980626707e-01
-2.038175229588252702e+00,2.198670916477501458e-01
-2.026377041151981917e+00,1.639666309680698486e-01
-1.562667440431346311e+00,8.075588354226577170e-01
-2.002391641464269068e+00,2.063898259797313783e-01
-2.026138314432014198e+00,1.542329223622653234e-01
-1.965084432756652344e+00,2.583933932493461261e-01
-1.987223305960853281e+00,2.072381121797982617e-01
-1.950907002328928774e+00,2.944334626877443961e-01
-1.933296454202669823e+00,2.388904389519586335e-01
-1.291027979108415824e+00,1.343528943389531716e-01
-1.263254914677463869e+00,9.734433237526067539e-02
-1.261884634686046835e+00,1.341950233320454433e-01
-1.257056515019172371e+00,9.964944480202930777e-02
-1.557068602926055423e+00,8.183020028298582105e-01
-1.487463429068553999e+00,8.636276081754270528e-01
-1.679337843347252779e+00,8.583825185748599207e-01
-1.705470926918931429e+00,8.028660420523210384e-01
