x,y
3.239070993001385013e+00,2.216811151352363840e+00
2.759753630339660369e+00,2.106322080909408090e+00
2.616890857343456833e+00,2.106794330554773609e+00
2.562706918088882624e+00,2.175242144388806587e+00
2.228101038332555905e+00,2.099068644678454110e+00
2.198234367545202517e+00,2.181539223071166322e+00
2.395350661180625895e+00,2.504879422104800746e+00
2.254237181657101186e+00,2.483108218014959512e+00
2.120476410971924519e+00,2.461072064570132945e+00
1.994474904453948705e+00,2.440027229541254616e+00
1.877757976654332195e+00,2.422861774937039581e+00
1.763308861760128687e+00,2.401333266361644458e+00
1.160390051826288849e+00,1.666974961681301659e+00
1.089733506198008683e+00,1.655500819905691978e+00
9.874482090539761225e-01,1.684684448268856105e+00
1.279636208262394215e+00,2.322437551420185375e+00
1.193117831433881282e+00,2.305053989563321526e+00
1.112730723404073307e+00,2.293786341718022648e+00
1.035802264266688200e+00,2.284488404972472519e+00
2.712427784474733539e-01,1.085406175298938125e+00
2.428222031171115292e-01,1.092050608354140140e+00
2.140492224720452197e-01,1.096973616690791742e+00
1.846915924989349089e-01,1.098184702885851349e+00
3.928079173215854453e-02,1.085687509856038124e+00
1.090357938509398453e-02,1.083314448910616790e+00
-1.720702639474860560e-02,1.073207349790362475e+00
-7.284681057225857181e-02,1.065824160105468543e+00
-1.001710795038892043e-01,1.058571273599879348e+00
-3.065490723068737822e-01,2.076790252037384210e+00
-3.599785727707011107e-01,2.065156591477507408e+00
-2.209979839041286698e-01,8.614362498759913223e-01
-2.426244489305904306e-01,8.525001944271671794e-01
-2.672110776389877707e-01,8.535298720283266416e-01
-2.823448066260847433e-01,8.254577711473674029e-01
-4.827763158242722175e-01,1.204321493513970776e+00
-5.116584711931538854e-01,1.185852986269823273e+00
-5.390723702742595824e-01,1.164888465351294977e+00
-5.657458388222941226e-01,1.143309158085771715e+00
